Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2013-12-23,80.0,84.6,79.7,83.5,82.728172241098,345237.0,4185.0,28560826.0,132079.0,38.26,4.9,3.5
2013-12-20,78.3,79.9,78.15,79.45,79.175520494244,72191.0,946.0,5715760.0,24456.0,33.88,1.75,1.15
2013-12-19,80.6,80.8,78.1,78.35,78.816429265339,79261.0,857.0,6247069.0,26911.0,33.95,2.7,-2.25
2013-12-18,78.0,80.5,78.0,79.95,79.770243008043,184891.0,2144.0,14748800.0,54637.0,29.55,2.5,1.95
2013-12-17,77.2,80.35,77.2,78.35,79.174268552326,415204.0,2454.0,32873473.0,263554.0,63.48,3.15,1.15
2013-12-16,77.0,77.65,76.6,77.15,77.179753754261,106479.0,1122.0,8218023.0,39004.0,36.63,1.05,0.15
2013-12-13,78.0,78.7,76.5,77.1,77.742593322818,152160.0,2673.0,11829313.0,64399.0,42.32,2.2,-0.9
2013-12-12,80.2,80.55,78.5,78.95,79.482681637305,107054.0,1111.0,8508939.0,37476.0,35.01,2.05,-1.25
2013-12-11,79.65,81.2,79.05,80.45,80.01997961264,176580.0,1713.0,14129928.0,56011.0,31.72,2.15,0.8
2013-12-10,82.9,82.9,79.75,80.2,81.069982182011,209339.0,2149.0,16971109.0,61080.0,29.18,3.15,-2.7
2013-12-09,81.15,83.1,80.15,82.55,81.723950910936,487685.0,4637.0,39855545.0,213271.0,43.73,2.95,1.4
2013-12-06,79.0,79.4,77.9,78.95,78.712317647855,133053.0,1638.0,10472910.0,42240.0,31.75,1.5,-0.05
2013-12-05,80.6,81.0,78.25,78.5,79.220521478147,213240.0,1962.0,16892984.0,69984.0,32.82,2.75,-2.1
2013-12-04,79.2,79.2,77.1,77.9,77.990122276917,152768.0,1434.0,11914395.0,49882.0,32.65,2.1,-1.3
2013-12-03,78.5,79.55,78.5,78.95,78.967617051312,46753.0,710.0,3691973.0,16839.0,36.02,1.05,0.45
2013-12-02,79.45,80.6,78.95,79.3,79.749832503966,174631.0,1632.0,13926793.0,71689.0,41.05,1.65,-0.15
2013-11-29,77.0,79.5,76.65,78.8,78.589866439531,338124.0,3505.0,26573120.0,101477.0,30.01,2.85,1.8
2013-11-28,78.5,78.55,75.95,76.4,77.223504990838,156086.0,1632.0,12053508.0,77756.0,49.82,2.6,-2.1
2013-11-27,78.5,78.6,77.2,77.8,77.8080595599,96978.0,1597.0,7545670.0,28507.0,29.4,1.4,-0.7
2013-11-26,78.95,80.2,77.9,78.05,79.056609484842,191611.0,2018.0,15148116.0,72948.0,38.07,2.3,-0.9
2013-11-25,78.0,79.3,77.8,79.05,78.715072453845,642616.0,1607.0,50583565.0,549923.0,85.58,1.5,1.05
2013-11-22,77.5,78.9,76.8,77.55,77.968460189323,166488.0,2061.0,12980813.0,50951.0,30.6,2.1,0.05
2013-11-21,78.0,78.75,76.4,77.6,77.527873171792,156369.0,1716.0,12122956.0,37495.0,23.98,2.35,-0.4
2013-11-20,78.25,79.85,77.25,78.8,78.768522118973,275171.0,2940.0,21674813.0,95331.0,34.64,2.6,0.55
2013-11-19,78.35,78.75,77.25,77.4,77.898181301351,182933.0,1707.0,14250148.0,61539.0,33.64,1.5,-0.95
2013-11-18,76.0,78.5,76.0,78.1,77.39051647718,232382.0,2330.0,17984163.0,92197.0,39.67,2.5,2.1
2013-11-14,74.85,76.3,74.85,75.6,75.539935152556,255677.0,3068.0,19313824.0,73464.0,28.73,1.45,0.75
2013-11-13,75.2,75.9,73.0,73.7,74.278323334386,316700.0,3191.0,23523945.0,100426.0,31.71,2.9,-1.5
2013-11-12,76.0,77.55,74.55,74.85,76.233946646377,260226.0,3547.0,19838055.0,83641.0,32.14,3.0,-1.15
2013-11-11,78.4,78.55,75.95,76.4,77.383326227023,253296.0,3594.0,19600887.0,94088.0,37.15,2.6,-2.0
2013-11-08,79.0,79.75,77.05,77.95,78.374136583511,378728.0,5217.0,29682480.0,157172.0,41.5,2.7,-1.05
2013-11-07,82.15,85.95,78.0,78.8,81.629320359334,1244746.0,12452.0,101607770.0,444769.0,35.73,7.95,-3.35
2013-11-06,86.0,86.4,80.5,81.4,82.890243790662,545509.0,4981.0,45217374.0,212807.0,39.01,5.9,-4.6
2013-11-05,84.2,86.5,81.25,85.5,84.647148314737,619844.0,6536.0,52468027.0,132802.0,21.43,5.25,1.3
2013-11-03,83.6,84.35,83.0,83.35,83.64721010232,90989.0,898.0,7610976.0,44855.0,49.3,1.35,-0.25
2013-11-01,82.15,84.8,81.8,82.65,83.432684609097,479608.0,5183.0,40014983.0,116162.0,24.22,3.0,0.5
2013-10-31,79.9,82.7,79.15,82.15,81.411445461242,978781.0,4475.0,79683976.0,655572.0,66.98,3.55,2.25
2013-10-30,80.1,81.15,77.75,79.75,79.301340374399,1412665.0,4111.0,112026228.0,1096568.0,77.62,3.4,-0.35
2013-10-29,76.6,80.8,75.3,79.75,79.033700884044,1831584.0,9743.0,144756862.0,1172558.0,64.02,5.5,3.15
2013-10-28,80.95,81.0,75.2,76.35,78.022354785404,377011.0,3397.0,29415286.0,129069.0,34.23,5.8,-4.6
2013-10-25,83.6,83.6,79.4,80.25,81.321219914947,747298.0,5831.0,60771185.0,224241.0,30.01,4.2,-3.35
2013-10-24,79.45,83.5,77.9,82.25,80.926531881958,1613734.0,15145.0,130593896.0,270421.0,16.76,5.6,2.8
2013-10-23,78.6,80.4,77.15,78.45,78.70513813966,402636.0,3775.0,31689522.0,102843.0,25.54,3.25,-0.15
2013-10-22,79.3,80.0,77.3,78.9,78.646349154168,596218.0,5935.0,46890369.0,114238.0,19.16,2.7,-0.4
2013-10-21,73.2,85.0,72.75,78.4,79.787404755521,2864208.0,27773.0,228527723.0,604071.0,21.09,12.25,5.2
2013-10-18,69.8,71.95,69.3,71.35,71.402062845226,458396.0,3035.0,32730420.0,256586.0,55.97,2.65,1.55
2013-10-17,69.9,71.5,67.5,69.0,69.585235140605,450624.0,4970.0,31356777.0,137081.0,30.42,4.0,-0.9
2013-10-15,351.9,356.0,333.0,335.25,342.42024436611,100996.0,3238.0,34583075.0,33506.0,33.18,23.0,-16.65
2013-10-14,328.0,349.45,327.0,347.15,342.48332621552,138151.0,4886.0,47314414.0,19878.0,14.39,22.45,19.15
2013-10-11,317.0,330.9,313.4,327.0,323.75505478951,106681.0,4327.0,34538513.0,24258.0,22.74,17.5,10.0
2013-10-10,302.2,313.9,302.2,312.35,309.72985005063,62221.0,2162.0,19271701.0,17808.0,28.62,11.7,10.15
2013-10-09,294.0,304.0,288.25,302.9,296.06595194647,65760.0,1516.0,19469297.0,20699.0,31.48,15.75,8.9
2013-10-08,305.0,305.0,292.5,294.95,295.20164258639,400466.0,2769.0,118218221.0,346086.0,86.42,12.5,-10.05
2013-10-07,290.0,292.9,282.3,291.2,288.24631694055,32921.0,1257.0,9489357.0,8448.0,25.66,10.6,1.2
2013-10-04,291.0,295.2,288.0,289.45,291.14076946018,50295.0,1700.0,14642925.0,10132.0,20.15,7.2,-1.55
2013-10-03,288.7,294.0,281.5,291.6,290.97766178187,61688.0,2064.0,17949830.0,9590.0,15.55,12.5,2.9
2013-10-01,284.0,291.6,278.45,286.8,285.95189173458,68720.0,2080.0,19650614.0,14282.0,20.78,13.15,2.8
2013-09-30,296.0,296.3,282.65,285.05,288.2622616408,45100.0,1640.0,13000628.0,12703.0,28.17,13.65,-10.95
2013-09-27,301.0,302.5,295.1,297.9,298.84080870543,49808.0,1622.0,14884663.0,13693.0,27.49,7.4,-3.1
2013-09-26,298.0,304.5,294.05,300.3,298.63936936426,52899.0,2096.0,15797724.0,10497.0,19.84,10.45,2.3
2013-09-25,301.8,302.85,291.65,299.45,297.41335997716,49042.0,1755.0,14585746.0,12215.0,24.91,11.2,-2.35
2013-09-24,295.95,303.5,291.0,300.5,299.24024890281,48533.0,1750.0,14523027.0,12964.0,26.71,12.5,4.55
2013-09-23,303.85,305.25,289.85,295.95,296.22580371964,59038.0,2475.0,17488579.0,15385.0,26.06,15.4,-7.9
2013-09-20,316.85,321.9,289.3,305.8,305.17845251147,98508.0,3877.0,30062519.0,20460.0,20.77,32.6,-11.05
2013-09-19,311.9,320.5,310.0,316.2,316.57503785712,148585.0,4471.0,47038302.0,39347.0,26.48,10.5,4.3
2013-09-18,298.8,299.8,292.0,296.2,296.41067793956,25548.0,1300.0,7572700.0,6996.0,27.38,7.8,-2.6
2013-09-17,301.05,302.45,294.15,296.45,298.23071169895,25404.0,1208.0,7576253.0,7328.0,28.85,8.3,-4.6
2013-09-16,303.65,313.0,293.1,301.1,304.37584419431,67520.0,2820.0,20551457.0,21430.0,31.74,19.9,-2.55
2013-09-13,298.9,305.0,292.4,300.75,300.41918955846,55624.0,2410.0,16710517.0,9648.0,17.35,12.6,1.85
2013-09-12,298.5,302.45,289.6,297.0,297.47585738054,111794.0,5743.0,33256016.0,35510.0,31.76,12.85,-1.5
2013-09-11,285.2,300.5,279.45,298.35,291.65472732037,87777.0,3397.0,25600577.0,18653.0,21.25,21.05,13.15
2013-09-10,284.0,295.0,282.65,286.3,289.31609136007,58056.0,2116.0,16796535.0,14962.0,25.77,12.35,2.3
2013-09-06,275.5,286.4,265.6,280.9,278.22350986535,120979.0,3845.0,33659202.0,22358.0,18.48,20.8,5.4
2013-09-05,255.0,280.0,254.5,274.2,269.62959662953,169472.0,6142.0,45694667.0,35087.0,20.7,25.5,19.2
2013-09-04,229.8,246.0,221.25,244.0,237.58899917996,81703.0,2940.0,19411734.0,13561.0,16.6,24.75,14.2
2013-09-03,250.7,251.0,227.05,229.85,237.44635267192,110108.0,3924.0,26144743.0,30601.0,27.79,23.95,-20.85
2013-09-02,255.55,264.0,246.05,248.65,253.22249223017,78187.0,3054.0,19798707.0,22304.0,28.53,17.95,-6.9
2013-08-30,270.0,279.7,254.5,257.2,265.94699620612,81447.0,2904.0,21660585.0,16548.0,20.32,25.2,-12.8
2013-08-29,254.0,275.0,251.25,270.75,263.7144474679,54757.0,2424.0,14440212.0,14246.0,26.02,23.75,16.75
2013-08-28,260.0,260.5,239.55,256.85,247.39823232835,98774.0,5023.0,24436513.0,18572.0,18.8,20.95,-3.15
2013-08-27,284.95,284.95,265.0,267.55,273.61279948545,31095.0,1539.0,8507990.0,13726.0,44.14,19.95,-17.4
2013-08-26,289.0,294.9,281.05,286.85,287.58694480794,25982.0,1355.0,7472084.0,5887.0,22.66,13.85,-2.15
2013-08-23,273.0,289.65,270.2,285.3,279.8148957217,72786.0,3045.0,20366607.0,12495.0,17.17,19.45,12.3
2013-08-22,284.0,284.0,271.6,276.85,276.94634620769,67861.0,3812.0,18793856.0,26195.0,38.6,12.4,-7.15
2013-08-21,309.0,323.95,280.0,286.45,304.24812460631,69852.0,3580.0,21252340.0,24035.0,34.41,43.95,-22.55
2013-08-20,292.6,300.65,281.9,297.1,292.53316008536,47331.0,2071.0,13845887.0,23438.0,49.52,18.75,4.5
2013-08-19,311.1,315.0,294.35,295.65,302.39067724709,20037.0,1138.0,6059002.0,8728.0,43.56,20.65,-15.45
2013-08-16,329.0,330.7,303.9,309.75,312.14870561736,65707.0,3437.0,20510355.0,29084.0,44.26,26.8,-19.25
2013-08-14,344.0,345.9,326.15,327.65,333.42407700043,20883.0,1091.0,6962895.0,8171.0,39.13,19.75,-16.35
2013-08-13,333.0,343.55,323.5,341.6,337.05544916435,22976.0,1314.0,7744186.0,8135.0,35.41,20.05,8.6
2013-08-12,317.0,332.6,305.0,330.5,320.49022476729,39641.0,1656.0,12704553.0,3039.0,7.67,27.6,13.5
2013-08-08,334.0,336.85,316.1,317.7,321.43027069362,40858.0,1851.0,13132998.0,13329.0,32.62,20.75,-16.3
2013-08-07,341.0,345.0,330.25,334.35,336.05453051468,26774.0,1655.0,8997524.0,10728.0,40.07,14.75,-6.65
2013-08-06,353.5,355.65,335.3,338.45,342.39017185822,18620.0,1021.0,6375305.0,4406.0,23.66,20.35,-15.05
2013-08-05,345.0,361.15,340.75,356.05,353.93006372509,12397.0,938.0,4387671.0,2312.0,18.65,20.4,11.05
2013-08-02,354.0,355.0,344.5,349.95,347.91986601391,19405.0,947.0,6751385.0,6719.0,34.63,10.5,-4.05
2013-08-01,349.0,355.0,339.5,347.05,345.67196238555,20205.0,1197.0,6984302.0,5042.0,24.95,15.5,-1.95
2013-07-31,339.2,353.0,321.95,349.15,341.14897428047,65320.0,2130.0,22283851.0,26691.0,40.86,31.05,9.95
2013-07-30,341.1,343.45,335.0,336.45,338.03306272112,419173.0,840.0,141694333.0,410975.0,98.04,8.45,-4.65
2013-07-29,346.5,346.5,338.35,339.85,340.07015499359,17162.0,660.0,5836284.0,12007.0,69.96,8.15,-6.65
2013-07-26,354.65,354.65,335.0,346.5,340.93794609686,88826.0,1843.0,30284154.0,60894.0,68.55,19.65,-8.15
2013-07-25,349.2,354.25,342.15,346.8,348.35344390985,31592.0,1118.0,11005182.0,18324.0,58.0,12.1,-2.4
2013-07-24,376.95,376.95,347.0,349.2,358.80393790642,55207.0,1912.0,19808489.0,14385.0,26.06,29.95,-27.75
2013-07-23,383.5,384.25,377.0,379.0,379.10427964989,312362.0,494.0,118417771.0,302986.0,97.0,7.25,-4.5
2013-07-22,372.8,393.3,362.3,381.3,377.02293664223,53190.0,2331.0,20053850.0,12021.0,22.6,31.0,8.5
2013-07-19,380.0,389.75,375.55,381.45,383.86266223143,36676.0,2101.0,14078547.0,8939.0,24.37,14.2,1.45
2013-07-18,368.0,380.6,361.5,379.45,371.84822100904,21248.0,972.0,7901031.0,7103.0,33.43,19.1,11.45
2013-07-17,387.0,387.0,365.0,368.2,373.97468903674,27656.0,1447.0,10342644.0,10818.0,39.12,22.0,-18.8
2013-07-16,395.0,395.0,384.4,385.5,388.21826872013,13181.0,991.0,5117105.0,5763.0,43.72,10.6,-9.5
2013-07-15,398.0,402.0,395.05,399.6,398.32853082427,10203.0,596.0,4064146.0,3244.0,31.79,6.95,1.6
2013-07-12,404.0,405.4,394.9,396.55,398.78567766194,11702.0,594.0,4666590.0,2619.0,22.38,10.5,-7.45
2013-07-11,402.0,409.0,401.05,402.4,405.44549870101,17706.0,1002.0,7178818.0,7095.0,40.07,7.95,0.4
2013-07-10,398.4,405.05,391.0,395.35,397.66283103477,11819.0,788.0,4699977.0,2877.0,24.34,14.05,-3.05
2013-07-09,392.5,400.65,390.05,398.7,397.96579867859,20584.0,873.0,8191728.0,4101.0,19.92,10.6,6.2
2013-07-08,396.15,400.35,385.05,397.55,393.01184725098,26082.0,1112.0,10250535.0,7039.0,26.99,15.3,1.4
2013-07-05,402.9,404.5,395.95,397.5,400.35565774985,15439.0,587.0,6181091.0,4554.0,29.5,8.55,-5.4
2013-07-04,404.0,409.6,395.0,401.3,401.98643167908,13561.0,810.0,5451338.0,2616.0,19.29,14.6,-2.7
2013-07-03,412.1,412.4,397.85,401.75,403.7200204388,31313.0,1420.0,12641685.0,18214.0,58.17,14.55,-10.35
2013-07-02,415.55,423.4,414.0,415.25,417.12829693281,8379.0,402.0,3495118.0,3057.0,36.48,9.4,-0.3
2013-07-01,406.0,421.25,406.0,417.4,417.39014755432,8607.0,556.0,3592477.0,3687.0,42.84,15.25,11.4
2013-06-28,404.0,411.0,404.0,409.25,407.2338924519,20270.0,562.0,8254631.0,3868.0,19.08,7.0,5.25
2013-06-27,405.25,411.75,390.5,399.0,400.01444113583,154143.0,1284.0,61659426.0,137417.0,89.15,21.25,-6.25
2013-06-26,410.0,410.25,400.5,402.95,404.82675741785,9403.0,452.0,3806586.0,4319.0,45.93,9.75,-7.05
2013-06-25,400.0,419.6,390.0,409.95,408.0913718751,30841.0,1508.0,12585946.0,13223.0,42.87,29.6,9.95
2013-06-24,418.0,418.0,394.5,400.75,401.55535750456,24685.0,1340.0,9912394.0,6796.0,27.53,23.5,-17.25
2013-06-21,426.0,427.3,414.2,417.45,422.09698190898,159803.0,944.0,67452364.0,145160.0,90.84,13.1,-8.55
2013-06-20,436.0,437.25,428.55,430.2,432.57856740291,37261.0,1041.0,16118310.0,24503.0,65.76,8.7,-5.8
2013-06-19,435.05,446.75,435.0,442.1,442.38312882124,23389.0,964.0,10346899.0,7023.0,30.03,11.75,7.05
2013-06-18,430.6,437.95,430.25,434.2,434.19922188755,39840.0,2176.0,17298497.0,25686.0,64.47,7.7,3.6
2013-06-17,425.6,434.2,424.0,431.6,428.85690483819,15605.0,783.0,6692312.0,4592.0,29.43,10.2,6.0
2013-06-14,422.05,430.5,422.0,425.25,425.58889648741,80425.0,1011.0,34227987.0,42124.0,52.38,8.5,3.2
2013-06-13,420.5,425.5,413.0,422.05,421.38958070425,491300.0,575.0,207028701.0,387101.0,78.79,12.5,1.55
2013-06-12,420.3,429.7,419.0,422.1,427.880425821,909678.0,806.0,389233410.0,810904.0,89.14,10.7,1.8
2013-06-11,438.1,441.4,422.2,426.35,436.28520264474,658665.0,749.0,287365793.0,605973.0,92.0,19.2,-11.75
2013-06-10,449.75,452.0,433.15,441.95,446.26100648957,832259.0,1401.0,371404739.0,807130.0,96.98,18.85,-7.8
2013-06-07,452.0,455.6,445.15,448.65,450.3425462632,12591.0,574.0,5670263.0,6203.0,49.27,10.45,-3.35
2013-06-06,454.5,461.0,453.5,454.55,455.55838751625,11535.0,480.0,5254866.0,5708.0,49.48,7.5,0.05
2013-06-05,455.6,460.0,452.05,457.95,456.62825678216,3723.0,198.0,1700027.0,1275.0,34.25,7.95,2.35
2013-06-04,458.0,469.5,454.25,457.65,462.73812927601,19586.0,839.0,9063189.0,5462.0,27.89,15.25,-0.35
2013-06-03,452.0,460.0,446.0,457.95,451.93877418937,15451.0,473.0,6982906.0,9623.0,62.28,14.0,5.95
2013-05-31,449.0,454.95,446.15,449.45,450.27302745916,11508.0,503.0,5181742.0,4957.0,43.07,8.8,0.45
2013-05-30,446.1,458.0,445.7,450.85,449.93040471173,18507.0,482.0,8326862.0,2979.0,16.1,12.3,4.75
2013-05-29,452.25,455.6,448.5,450.75,449.09372303199,210898.0,452.0,94712968.0,202773.0,96.15,7.1,-1.5
2013-05-28,454.0,463.0,452.0,455.9,456.30820132344,4987.0,315.0,2275609.0,1138.0,22.82,11.0,1.9
2013-05-27,450.0,457.95,449.0,456.6,452.9723111173,7187.0,361.0,3255512.0,2087.0,29.04,8.95,6.6
2013-05-24,450.0,456.8,446.8,451.55,452.29807590092,9407.0,544.0,4254768.0,1585.0,16.85,10.0,1.55
2013-05-23,460.0,460.0,442.45,449.4,449.7028970295,19054.0,583.0,8568639.0,8524.0,44.74,17.55,-10.6
2013-05-22,470.65,474.85,461.05,463.1,467.91935741688,12512.0,566.0,5854607.0,3889.0,31.08,13.8,-7.55
2013-05-21,466.05,475.9,466.0,468.3,470.40416556815,11379.0,689.0,5352729.0,2226.0,19.56,9.9,2.25
2013-05-20,478.35,479.5,468.05,469.5,473.35248252375,11158.0,528.0,5281667.0,3250.0,29.13,11.45,-8.85
2013-05-17,482.0,485.0,472.5,476.15,477.71237294762,20464.0,772.0,9775906.0,3844.0,18.78,12.5,-5.85
2013-05-16,480.0,483.7,472.0,481.95,478.93964677762,45184.0,1298.0,21640409.0,21930.0,48.53,11.7,1.95
2013-05-15,460.0,478.8,460.0,476.6,472.26835101254,77775.0,2290.0,36730671.0,16879.0,21.7,18.8,16.6
2013-05-14,447.95,459.7,447.1,457.2,450.83542434739,107683.0,952.0,48547311.0,7862.0,7.3,12.6,9.25
2013-05-13,450.0,456.4,444.0,445.9,453.17651563888,65286.0,597.0,29586082.0,4954.0,7.59,12.4,-4.1
2013-05-11,457.35,458.0,454.65,455.85,456.59940017138,2334.0,110.0,1065703.0,1080.0,46.27,3.35,-1.5
2013-05-10,441.05,460.0,441.05,455.95,453.50931980458,26610.0,930.0,12067883.0,9028.0,33.93,18.95,14.9
2013-05-09,452.0,456.45,444.35,447.6,450.0520628034,529207.0,1022.0,238170702.0,507619.0,95.92,12.1,-4.4
2013-05-08,452.65,453.5,448.0,450.2,449.86684636119,7420.0,258.0,3338012.0,2805.0,37.8,5.5,-2.45
2013-05-07,448.0,453.75,440.0,451.65,447.20557160917,22148.0,898.0,9904709.0,6161.0,27.82,13.75,3.65
2013-05-06,450.0,450.0,441.35,448.1,445.47945724203,15845.0,652.0,7058622.0,4924.0,31.08,8.65,-1.9
2013-05-03,451.2,453.3,445.1,447.35,447.833116258,17659.0,806.0,7908285.0,5659.0,32.05,8.2,-3.85
2013-05-02,460.0,460.0,449.0,452.5,453.56186879775,22774.0,724.0,10329418.0,6839.0,30.03,11.0,-7.5
2013-04-30,447.75,459.65,439.5,456.85,450.4037366752,52346.0,1714.0,23576834.0,21997.0,42.02,20.15,9.1
2013-04-29,457.0,457.0,435.15,448.25,444.88940780324,68305.0,2291.0,30388171.0,18029.0,26.39,21.85,-8.75
2013-04-26,453.0,464.8,451.1,462.3,458.33943298167,32133.0,1109.0,14727821.0,10963.0,34.12,13.7,9.3
2013-04-25,450.0,456.5,444.55,454.45,450.19883945841,23265.0,1000.0,10473876.0,7292.0,31.34,11.95,4.45
2013-04-23,464.0,464.0,444.0,450.8,450.62744372038,27008.0,1262.0,12170546.0,10056.0,37.23,20.0,-13.2
2013-04-22,457.0,466.0,450.0,464.2,461.74721060405,80573.0,2269.0,37204358.0,48247.0,59.88,16.0,7.2
2013-04-18,439.6,455.9,435.65,452.15,440.56558154704,134916.0,1230.0,59439346.0,117998.0,87.46,20.25,12.55
2013-04-17,443.65,457.0,434.5,436.35,448.3769380024,54115.0,1572.0,24263918.0,25570.0,47.25,22.5,-7.3
2013-04-16,416.1,440.2,416.1,438.55,432.04435287101,36886.0,1627.0,15936388.0,12563.0,34.06,24.1,22.45
2013-04-15,441.8,441.8,407.85,418.2,420.65858004168,62861.0,2751.0,26443019.0,19197.0,30.54,33.95,-23.6
2013-04-12,443.8,446.7,439.6,440.6,442.93815639631,31612.0,519.0,14002161.0,11904.0,37.66,7.1,-3.2
2013-04-11,449.95,450.0,441.7,444.5,444.93180266302,11716.0,570.0,5212821.0,3887.0,33.18,8.3,-5.45
2013-04-10,446.6,450.0,434.8,447.95,442.32768819711,246643.0,1296.0,109097028.0,204532.0,82.93,15.2,1.35
2013-04-09,450.0,453.2,442.0,444.0,449.90445523903,788667.0,1120.0,354824797.0,755253.0,95.76,11.2,-6.0
2013-04-08,460.0,465.75,439.6,449.9,450.0904941769,285930.0,1776.0,128694375.0,262593.0,91.84,26.15,-10.1
2013-04-05,472.2,475.7,462.0,465.95,467.90257652499,22705.0,757.0,10623728.0,12361.0,54.44,13.7,-6.25
2013-04-04,475.0,481.3,472.4,474.05,477.30904522613,9950.0,358.0,4749225.0,1583.0,15.91,8.9,-0.95
2013-04-03,490.1,499.9,480.0,481.5,490.98472378291,32927.0,1095.0,16166654.0,9436.0,28.66,19.9,-8.6
2013-04-02,487.4,491.0,486.55,487.95,488.36545737814,26958.0,370.0,13165356.0,18416.0,68.31,4.45,0.55
2013-04-01,482.0,492.0,480.25,486.5,487.3064329649,21623.0,521.0,10537027.0,11881.0,54.95,11.75,4.5
2013-03-28,485.8,485.95,479.05,480.55,482.76663452266,9333.0,295.0,4505661.0,2634.0,28.22,6.9,-5.25
2013-03-26,483.65,491.75,477.75,488.25,485.16512633959,40684.0,570.0,19738458.0,15800.0,38.84,14.0,4.6
2013-03-25,482.2,491.25,475.75,483.0,485.69489044417,21861.0,563.0,10617776.0,10912.0,49.92,15.5,0.8
2013-03-22,472.0,485.0,461.0,482.2,475.45771784232,24100.0,1014.0,11458531.0,10929.0,45.35,24.0,10.2
2013-03-21,485.85,486.8,466.05,469.7,477.22813002897,15535.0,576.0,7413739.0,3227.0,20.77,20.75,-16.15
2013-03-20,484.0,485.1,477.0,480.45,481.42670687695,20227.0,744.0,9737818.0,7816.0,38.64,8.1,-3.55
2013-03-19,485.0,491.9,480.1,487.3,486.09741754027,31288.0,1332.0,15209016.0,12967.0,41.44,11.8,2.3
2013-03-18,486.55,491.0,484.5,486.65,486.61012491782,13689.0,464.0,6661206.0,2794.0,20.41,6.5,0.1
2013-03-15,493.1,496.5,487.55,489.65,491.90643232205,13712.0,582.0,6745021.0,5916.0,43.14,8.95,-3.45
2013-03-14,483.0,495.8,479.05,491.75,489.92213548225,19855.0,858.0,9727404.0,6767.0,34.08,16.75,8.75
2013-03-13,490.0,490.5,482.3,484.65,485.15617137648,27425.0,716.0,13305408.0,14328.0,52.24,8.2,-5.35
2013-03-12,497.0,499.6,490.05,493.0,494.84636797455,7544.0,327.0,3733121.0,1549.0,20.53,9.55,-4.0
2013-03-11,496.5,502.95,494.6,496.1,497.21197387668,48539.0,902.0,24134172.0,30788.0,63.43,8.35,-0.4
2013-03-08,491.65,498.0,490.0,493.0,493.06606583671,26186.0,568.0,12911428.0,11253.0,42.97,8.0,1.35
2013-03-07,495.3,497.6,487.3,489.95,492.47381102633,34862.0,656.0,17168622.0,16321.0,46.82,10.3,-5.35
2013-03-06,493.5,504.3,493.5,496.0,498.63672711695,7003.0,398.0,3491953.0,2540.0,36.27,10.8,2.5
2013-03-05,484.05,493.75,484.05,490.25,489.38843345789,86975.0,405.0,42564559.0,79715.0,91.65,9.7,6.2
2013-03-04,489.75,490.85,480.05,488.9,487.04047131148,19520.0,618.0,9507030.0,4706.0,24.11,10.8,-0.85
2013-03-01,490.65,494.0,485.0,490.25,491.79890079406,115356.0,437.0,56731954.0,108563.0,94.11,9.0,-0.4
2013-02-28,506.15,506.15,485.2,493.6,493.4295339009,32654.0,1079.0,16112448.0,7517.0,23.02,20.95,-12.55
2013-02-27,496.0,503.25,491.5,500.1,495.22153886793,174141.0,1101.0,86238374.0,162468.0,93.3,11.75,4.1
2013-02-26,496.0,497.0,490.0,493.65,493.22576294048,17793.0,546.0,8775966.0,10423.0,58.58,7.0,-2.35
2013-02-25,499.15,499.15,493.55,495.55,496.3661971831,12496.0,512.0,6202592.0,5128.0,41.04,5.6,-3.6
2013-02-22,499.95,515.0,491.0,495.7,497.14504707157,12003.0,427.0,5967232.0,3526.0,29.38,24.0,-4.25
2013-02-21,495.1,502.25,492.65,494.0,496.52234084618,15174.0,570.0,7534230.0,6220.0,40.99,9.6,-1.1
2013-02-20,504.55,506.0,499.2,500.15,502.12542570789,10277.0,351.0,5160343.0,2832.0,27.56,6.8,-4.4
2013-02-19,503.5,505.45,501.5,504.9,504.01362637363,4550.0,189.0,2293262.0,1531.0,33.65,3.95,1.4
2013-02-18,505.75,506.2,497.4,500.85,502.66921031333,8649.0,393.0,4347586.0,3828.0,44.26,8.8,-4.9
2013-02-15,498.95,504.95,489.25,503.45,498.38665861757,16565.0,713.0,8255775.0,3890.0,23.48,15.7,4.5
2013-02-14,508.0,508.6,495.2,499.65,502.69400678477,13265.0,629.0,6668236.0,3532.0,26.63,13.4,-8.35
2013-02-13,518.0,518.05,506.4,507.6,512.63631272401,8928.0,643.0,4576817.0,3486.0,39.05,11.65,-10.4
2013-02-12,515.4,518.0,512.05,514.95,515.08851913478,12020.0,347.0,6191364.0,5269.0,43.84,5.95,-0.45
2013-02-11,517.05,518.6,513.1,515.5,516.31795376291,10165.0,382.0,5248372.0,3199.0,31.47,5.5,-1.55
2013-02-08,518.75,523.75,514.25,515.7,518.04238397262,19866.0,724.0,10291430.0,4421.0,22.25,9.5,-3.05
2013-02-07,512.15,520.25,510.8,517.2,517.33789837917,27455.0,986.0,14203512.0,11124.0,40.52,9.45,5.05
2013-02-06,512.05,517.25,511.0,512.9,513.10037878788,10560.0,513.0,5418340.0,4720.0,44.7,6.25,0.85
2013-02-05,504.95,510.0,502.8,508.3,506.34724037398,9947.0,443.0,5036636.0,2860.0,28.75,7.2,3.35
